date,shipment_id,hs_code,industry,product_description,buyer_country,buyer,destination_port,seller_country,seller,origin_port,unit,quantity,value_usd,unit_price
03-12-2020,0312202032140559,84836090,Machinery and Mechanical Appliances,UNIVERSAL JOINT (SPARE PARTS FOR WHEEL LOADER) ,INDIA,LANXIN ENGINEERING PRIVATE LIMITED,CHENNAI SEA (INMAA1),CHINA,XUZHOU HANBANG GLOBAL TRADE CO LTD,SHANGHAI,PCS,10,$77.20,$7.72
03-12-2020,0312202032140546,84836090,Machinery and Mechanical Appliances,UNIVERSAL JOINT (SPARE PARTS FOR WHEEL LOADER) ,INDIA,LANXIN ENGINEERING PRIVATE LIMITED,CHENNAI SEA (INMAA1),CHINA,XUZHOU HANBANG GLOBAL TRADE CO LTD,SHANGHAI,PCS,15,$192.92,$12.86
03-12-2020,0312202032140521,84836090,Machinery and Mechanical Appliances,UNIVERSAL JOINT (SPARE PARTS FOR WHEEL LOADER) ,INDIA,LANXIN ENGINEERING PRIVATE LIMITED,CHENNAI SEA (INMAA1),CHINA,XUZHOU HANBANG GLOBAL TRADE CO LTD,SHANGHAI,PCS,15,$289.57,$19.31
03-12-2020,0312202032139868,87089400,Vehicles,1090-313 * BK (5) (SPIDER KIT) - (PARTS FOR UNIVERSAL JOINTS) (CAPTIVE CONSUMPTION) ,INDIA,RANE NSK STEERING SYSTEMS PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NSK LTD,YOKOHAMA,NOS,"33,000","$16,446.98",$0.50
03-12-2020,0312202032131661,87089400,Vehicles,SPIDER UNIVERSAL JOINT-38224167-16000 PCS (MANUFATURER) ,INDIA,NEXTEER AUTOMOTIVE INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),CHINA,HANGZHOU ZHENGQIANG CORPORATION LIMITED,SHANGHAI,KGS,720,"$5,669.49",$7.87
03-12-2020,0312202032126548,84329010,Machinery and Mechanical Appliances,AGRICULTURAL ROTARY HOE ( BLADE) -PARTS OF ROTARY HOE ROTAVATOR CARDEN SHAFT (PART OF ROTAVATOR) ,INDIA,JAIN AGRI AGENCIES,CHENNAI SEA (INMAA1),CHINA,YANCHENG JIALU MACHINERY CO LTD,SHANGHAI,SET,200,"$3,825.43",$19.13
02-12-2020,0212202032684360,84313990,Machinery and Mechanical Appliances,UNIVERSAL JOINT - ITEM NO - 34.9X106.4 - ( HANGWAN PART NO -GU-2300) FOR USE IN LOADING EQUIPMENTS (UNBRANDED) ,INDIA,WORLD WIN ENGINEERING,TUGHLAKABAD (INTKD6),CHINA,JINJIANG HANGWAN AUTOMOBILE PARTS CO. LTD.,SHEKOU,PCS,500,"$1,256.57",$2.51
02-12-2020,0212202032116718,84836090,Machinery and Mechanical Appliances,BJ75ACD7508 CONSTANT VELOCITY UNIVERSAL JOINT (FOR INDUSTRIAL MACHINERY) 3EX1 0 MM 18 KG ,INDIA,NTN BEARING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,PCS,1,$820.88,$820.88
02-12-2020,0212202032116697,84836090,Machinery and Mechanical Appliances,BJ75ACD7509 CONSTANT VELOCITY UNIVERSAL JOINT (FOR INDUSTRIAL MACHINERY) 3EX1 0 MM 17.7 KG ,INDIA,NTN BEARING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,PCS,1,$811.11,$811.11
02-12-2020,0212202032114316,27101990,Mineral Products,GREASE (PETROLEUM CONTENTS OVER 70%) (PART NO. GR#L782-180)(TOTAL: 6 PCS) (CONSTANT VELOCITY UNIVERSAL JOINT PARTS (FOR ,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,KGS,"1,080","$3,511.88",$3.25
02-12-2020,0212202032114315,84839000,Machinery and Mechanical Appliances,HUB-BEARINGS PARTS (INNER RING) (PART NO.B0#HUB409T-1*5U0D)(TOTAL:11998 PCS) (CONSTANT VELOCITY UNIVERSAL JOINT PARTS ( ,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,KGS,"1,417","$8,454.81",$5.97
02-12-2020,0212202032114314,73269099,Iron and Steel,BOOT BAND (PART NO.20-111#BJ87U0H) (TOTAL:2000 PCS) (CONSTANT VELOCITY UNIVERSAL JOINT PARTS (FOR CARS)) ,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,KGS,10,$166.80,$16.68
02-12-2020,0212202032114313,84829111,Machinery and Mechanical Appliances,BEARING PARTS (STEEL BALL) (PART NO.D0#17/32G20) (TOTAL:11000 PCS) (CONSTANT VELOCITY UNIVERSAL JOINT PARTS (FOR CARS)) ,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,KGS,111,$477.10,$4.30
02-12-2020,0212202032114312,84839000,Machinery and Mechanical Appliances,TRIPOD KIT (PART NO.ETJ82K002*H806) (TOTAL:17280 PCS) (CONSTANT VELOCITY UNIVERSAL JOINT PARTS (FOR CARS)) ,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,KGS,"4,150","$60,072.86",$14.48
02-12-2020,0212202032114311,84839000,Machinery and Mechanical Appliances,ROLLER ASSY (PART NO.PTJ92K04*H803) (TOTAL:2000 PCS) (CONSTANT VELOCITY UNIVERSAL JOINT PARTS (FOR CARS)) ,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,KGS,173,"$1,639.09",$9.47
02-12-2020,0212202032114310,73182990,Iron and Steel,CIRCLIP (PART NO.11-101#BJ82U0H) (TOTAL:12000 PCS) (CONSTANTVELOCITY UNIVERSAL JOINT PARTS (FOR CARS)) ,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,KGS,20,"$1,294.77",$64.74
02-12-2020,0212202032112192,27101990,Mineral Products,GREASE (PETROLEUM CONTENTS OVER 70%) (PART NO. GR#L770-180)(TOTAL: 2 PCS) (CONSTANT VELOCITY UNIVERSAL JOINT PARTS (FOR ,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,KGS,360,"$2,819.13",$7.83
02-12-2020,0212202032112191,84839000,Machinery and Mechanical Appliances,TRUNNION (PART NO.7-18#PTJ92*H601) (TOTAL:1080 PCS) (CONSTANT VELOCITY UNIVERSAL JOINT PARTS (FOR CARS)) ,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,KGS,227,"$2,193.51",$9.66
02-12-2020,0212202032112190,73182990,Iron and Steel,CIRCLIP (PART NO.11-44#BJ82U0H) (TOTAL:30000 PCS) (CONSTANTVELOCITY UNIVERSAL JOINT PARTS (FOR CARS)) ,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,KGS,30,$722.89,$24.10
02-12-2020,0212202032112189,84839000,Machinery and Mechanical Appliances,HUB-UNIT PARTS (END CAP) (PART NO.KJ#HUB409T-3) (TOTAL:8748PCS) (CONSTANT VELOCITY UNIVERSAL JOINT PARTS (FOR CARS)) ,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,KGS,207,"$4,150.32",$20.05
02-12-2020,0212202032112188,84839000,Machinery and Mechanical Appliances,TRIPOD KIT (PART NO.ETJ87K001*H803) (TOTAL:8000 PCS) (CONSTANT VELOCITY UNIVERSAL JOINT PARTS (FOR CARS)) ,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,KGS,"2,689","$28,511.91",$10.60
02-12-2020,0212202032112187,27101990,Mineral Products,GREASE (PETROLEUM CONTENTS OVER 70%) (PART NO. GR#L782-180)(TOTAL: 11 PCS) (CONSTANT VELOCITY UNIVERSAL JOINT PARTS (FO ,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NTN CORPORATION.,NAGOYA,KGS,"1,980","$6,438.45",$3.25
