DATE,SHIPMENT ID,HS CODE,INDUSTRY,PRODUCT DESCRIPTION,BUYER COUNTRY,DESTINATION PORT,BUYER,SELLER COUNTRY,SELLER,ORIGIN PORT,UNIT, QUANTITY , VALUE(USD) , UNIT PRICE ,Seller Group,Buyer Group,Spare / Unit / Others,Product,Model,Category,Type,Manufacturer,Relevancy,Buyer_Type,Seller_Type
13-04-2019,130420199562330,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  14 ," $ 11,604 ", $ 0.86 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,
01-02-2021,1092421134,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  11 ," $ 8,639 ", $ 0.82 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
30-11-2019,3.0112E+15,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  9 ," $ 7,027 ", $ 780.82 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
25-01-2020,250120201759060,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  12 ," $ 9,020 ", $ 0.75 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
03-03-2020,0303202010392674,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  9 ," $ 6,684 ", $ 0.74 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
11-05-2020,1.1052E+15,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  9 ," $ 7,032 ", $ 0.78 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
11-09-2020,1.1092E+15,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  9 ," $ 7,520 ", $ 0.84 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
21-10-2020,2.1102E+15,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  9 ," $ 7,173 ", $ 0.80 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
02-12-2020,0212202031847306,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  12 ," $ 9,707 ", $ 0.81 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
29-12-2020,2.9122E+15,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  11 ," $ 8,698 ", $ 0.83 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
05-03-2021,1430664373,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  11 ," $ 8,585 ", $ 0.82 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
11-03-2021,1185540872,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  11 ," $ 8,827 ", $ 0.84 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
01-04-2021,1035147194,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  11 ," $ 9,148 ", $ 0.87 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
29-05-2021,1103878627,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  21 ," $ 20,458 ", $ 0.97 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
09-07-2021,1096612128,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  11 ," $ 9,955 ", $ 0.95 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
10-08-2021,1106170123,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  12 ," $ 12,263 ", $ 1.02 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
05-01-2022,1015053878,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  12 ," $ 12,464 ", $ 1.04 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
27-04-2022,1030198095,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  9 ," $ 10,298 ", $ 1.14 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
27-05-2022,1045655073,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  6 ," $ 7,052 ", $ 1.18 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
12-10-2022,9200478186,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL ,INDIA,"HAZIRA,SURAT (INHZA1)",BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  12 ," $ 12,748 ", $ 1.06 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,Manufacturer
02-05-2019,0205201914764554,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL -,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  9 ," $ 7,614 ", $ 0.85 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,
08-06-2019,0806201917693681,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL -,INDIA,"HAZIRA,SURAT (INHZA1)",FLOMETALLIC INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  9 ," $ 7,633 ", $ 0.85 ,,,,Steel Shot,S390,Shots,High Carbon,,,End Customer,
08-05-2021,1100478719,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 1 NOS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  2 ," $ 1,146 ", $ 0.76 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
08-01-2020,080120201973255,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 2 NOS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  3 ," $ 1,904 ", $ 0.63 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
17-03-2020,1.7032E+15,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 2 NOS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  3 ," $ 1,867 ", $ 0.62 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
23-12-2020,2.3122E+15,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 2 NOS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  3 ," $ 1,785 ", $ 0.59 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
09-04-2021,1008816072,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 2 NOS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  3 ," $ 2,245 ", $ 0.75 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
21-04-2022,1099532507,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 2 PALLETS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  3 ," $ 2,690 ", $ 0.90 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
27-05-2019,2.7052E+15,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 3 NOS,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  5 ," $ 3,291 ", $ 0.73 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
29-05-2019,2.9052E+15,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 3 NOS,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  5 ," $ 3,291 ", $ 0.73 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
10-06-2022,1066558567,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 3 PALLETS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  5 ," $ 4,110 ", $ 0.91 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
10-06-2022,1172572580,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 3 PALLETS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  5 ," $ 4,110 ", $ 0.91 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
04-11-2019,0411201915601395,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 4 NOS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  6 ," $ 3,985 ", $ 0.66 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
12-10-2020,1.2102E+15,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 4 NOS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  6 ," $ 3,461 ", $ 0.58 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
11-01-2021,1084942064,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 4 NOS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  6 ," $ 3,603 ", $ 0.60 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
23-05-2021,1113402232,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 4 NOS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  6 ," $ 4,463 ", $ 0.74 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
30-07-2021,1018011215,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 4 NOS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  6 ," $ 4,552 ", $ 0.76 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
26-10-2021,1206780062,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 6 PLT ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  9 ," $ 8,285 ", $ 0.92 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
05-03-2022,1167376653,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KG X 8 PLT ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  12 ," $ 10,921 ", $ 0.91 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
04-06-2021,1067799162,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KGS X 2 NOS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  3 ," $ 2,237 ", $ 0.75 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
16-11-2021,1084909664,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KGS X 2 PLT ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  3 ," $ 2,851 ", $ 0.95 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
17-03-2020,1.7032E+15,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KGS X 4 NOS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  6 ," $ 3,734 ", $ 0.62 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
11-03-2020,1.1032E+15,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KGS X 6 NOS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  9 ," $ 5,600 ", $ 0.62 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
15-06-2021,1168295448,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL 1500 KGS X 6 NOS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  9 ," $ 7,065 ", $ 0.79 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
21-06-2022,1149357634,72051021,Iron and Steel,STEEL SHOTS WS390 T-PAL.1500 KG X 6 PALLETS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  9 ," $ 8,857 ", $ 0.98 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
23-08-2022,0284652088,72051021,Iron and Steel,STEEL SHOTS WS390 WSR390WA01 T-PAL .1500 KG X 6 PLT ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  9 ," $ 8,399 ", $ 0.93 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
30-07-2022,1011535306,72051021,Iron and Steel,STEEL SHOTS WS390 WSR390WA01 T-PAL 1500KG X 4 PALLETS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  6 ," $ 6,016 ", $ 1.00 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
13-07-2022,1054022767,72051021,Iron and Steel,STEEL SHOTS WS390 WSR390WA01 T-PAL.1500 KG X 2 PALLETS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  3 ," $ 2,884 ", $ 0.96 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
06-08-2022,0284875932,72051021,Iron and Steel,STEEL SHOTS WS390 WSR390WA01 T-PAL.1500 KG X 2 PALLETS ,INDIA,CHENNAI SEA (INMAA1),WINOA ABRASIVES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  3 ," $ 2,996 ", $ 1.00 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
07-08-2019,0708201925456633,72051021,Iron and Steel,STEEL SHOTS WS390\ WS660,INDIA,MANGALORE SEA (INNML1),SHREYONIDHI ENTERPRISES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  27 ," $ 20,869 ", $ 0.77 ,,,,Steel Shot,S390,Shots,High Carbon,,,Reseller,Manufacturer
29-01-2019,290120192034070,72051021,Iron and Steel,STEEL SHOTS WS460,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  24 ," $ 20,894 ", $ 0.87 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,
16-03-2019,160320197367280,72051021,Iron and Steel,STEEL SHOTS WS460,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  24 ," $ 20,717 ", $ 0.86 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,
01-04-2019,0104201910719133,72051021,Iron and Steel,STEEL SHOTS WS460,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  48 ," $ 42,022 ", $ 0.88 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
29-05-2019,2.9052E+15,72051021,Iron and Steel,STEEL SHOTS WS460,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  48 ," $ 40,630 ", $ 0.85 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
09-02-2021,1337106031,72051021,Iron and Steel,STEEL SHOTS WS460,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  24 ," $ 19,573 ", $ 0.82 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
15-07-2019,1.5072E+15,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  48 ," $ 41,285 ", $ 0.86 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,
26-10-2020,2.6102E+15,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,GRFL ICD/SAHNEWAL (INSGF6),CARBON AND GRAPHITE CO,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  21 ," $ 15,274 ", $ 727.32 ,,,,Steel Shot,S460,Shots,High Carbon,,,Reseller,Manufacturer
23-11-2020,2.3112E+15,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  48 ," $ 38,569 ", $ 0.80 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
25-11-2020,2.5112E+15,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,GRFL ICD/SAHNEWAL (INSGF6),CARBON AND GRAPHITE CO,FRANCE,Winoa Group,,MTS,  27 ," $ 19,388 ", $ 718.08 ,,,,Steel Shot,S460,Shots,High Carbon,,,Reseller,Manufacturer
15-12-2020,1.5122E+15,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  24 ," $ 19,727 ", $ 0.82 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
23-12-2020,2.3122E+15,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,GRFL ICD/SAHNEWAL (INSGF6),CARBON AND GRAPHITE CO,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  23 ," $ 17,287 ", $ 768.33 ,,,,Steel Shot,S460,Shots,High Carbon,,,Reseller,Manufacturer
11-01-2021,1079054445,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  48 ," $ 40,134 ", $ 0.84 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
15-01-2021,1190895862,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  24 ," $ 20,067 ", $ 0.84 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
01-03-2021,1491227777,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  24 ," $ 19,589 ", $ 0.82 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
01-03-2021,1193647198,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  24 ," $ 19,589 ", $ 0.82 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
06-03-2021,1609702467,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  24 ," $ 19,624 ", $ 0.82 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
23-03-2021,1193480986,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,GRFL ICD/SAHNEWAL (INSGF6),CARBON AND GRAPHITE CO,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  8 ," $ 5,764 ", $ 768.52 ,,,,Steel Shot,S460,Shots,High Carbon,,,Reseller,Manufacturer
09-04-2021,1005639615,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  24 ," $ 20,766 ", $ 0.87 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
23-05-2021,1059820725,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  24 ," $ 23,380 ", $ 0.97 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
23-05-2021,1146902627,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  24 ," $ 23,380 ", $ 0.97 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
23-05-2021,1096820178,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  24 ," $ 23,380 ", $ 0.97 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
01-06-2021,1064029655,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  48 ," $ 46,760 ", $ 0.97 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
01-06-2021,1151124238,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  24 ," $ 23,380 ", $ 0.97 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
10-07-2021,1194682714,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  24 ," $ 22,754 ", $ 948.09 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
28-07-2021,1147143651,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  48 ," $ 45,448 ", $ 946.83 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
28-07-2021,1204492569,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,,MTS,  48 ," $ 45,448 ", $ 946.83 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
28-07-2021,1139798647,72051021,Iron and Steel,STEEL SHOTS WS460 ,INDIA,CHENNAI SEA (INMAA1),BRAKES INDIA PRIVATE LIMITED,FRANCE,Winoa Group,FOS-SUR-MER,MTS,  24 ," $ 22,724 ", $ 946.83 ,,,,Steel Shot,S460,Shots,High Carbon,,,End Customer,Manufacturer
